,Date,Headline,Ticker
1964,2022-07-21,"Why Amazon's three biggest deals ever were for a grocery chain, movie studio, and health care provider",MSFT
1965,2022-07-21,NFT World Shaken by Surprising News,MSFT
1966,2022-07-22,"Accenture, Alibaba, and Cisco Among Leading Companies Associated with Smart Cities Theme | GlobalData Plc",MSFT
1967,2022-07-22,"Accenture, Alibaba, and Cisco Among Leading Companies Associated with Smart Cities Theme | GlobalData Plc",MSFT
1968,2022-07-22,Futures Fall As Snap Hits Online Giants; 5 Stocks Near Buy Points,MSFT
1969,2022-07-22,CalPERS Posts First Annual Loss Since 2009 Financial Crisis,MSFT
1970,2022-07-22,Consti Plc Half-Year Financial Report for January - June 2022,MSFT
1971,2022-07-22,"Despite clouds of recession and inflation hovering above, Tata Elxsi sees automotive industry to help plan expand workforce | The Financial Express",MSFT
1972,2022-07-22,Take Five: It's a Fed hot summer,MSFT
1973,2022-07-22,The Economy Putin Didn't Actually Ruin,MSFT
1974,2022-07-22,Invest Like a Venture Capitalist With This High-Growth Software Stock,MSFT
1975,2022-07-22,"Software-Defined Data Center  ( SDDC )  Market Size to Grow by USD 84.59 billion, Demand for Data Center Modernization to Boost Market Growth - Technavio",MSFT
1976,2022-07-22,Should Vanguard Mega Cap ETF  ( MGC )  Be on Your Investing Radar?,MSFT
1977,2022-07-22,Should iShares Russell Top 200 Growth ETF  ( IWY )  Be on Your Investing Radar?,MSFT
1978,2022-07-22,"Does Netflix Have a ""Hidden Agenda"" With Microsoft?",MSFT
1979,2022-07-22,Is the Market Totally Wrong on Netflix Stock?,MSFT
1980,2022-07-22,"Amazon, Alibaba, Others Miss Registration Deadline In Indonesia: Bloomberg",MSFT
1981,2022-07-22,Versus Systems Signs First Television Contract for New Team-Focused TV Channel,MSFT
1982,2022-07-22,3 Reasons to Add Boring Stocks to Your Portfolio,MSFT
1983,2022-07-22,Versus Systems Signs First Television Contract for New Team-Focused TV Channel,MSFT
1984,2022-07-22,"Dell unveils storage innovations for increased intelligence, automation",MSFT
1985,2022-07-22,"S&P 500, Nasdaq futures fall, social media stocks lead declines",MSFT
1986,2022-07-22,"The daily business briefing: July 22, 2022",MSFT
1987,2022-07-22,"US Stocks: S&P 500, Nasdaq futures fall, social media stocks lead declines | The Financial Express",MSFT
1988,2022-07-22,THE 3RD ANNUAL TADS AWARDS NOW OPEN FOR NOMINATIONS WITH NEW NFT AWARD CATEGORY,MSFT
1989,2022-07-22,"Atos positioned as a Visionary in the Gartner® Magic Quadrant™ for Public Cloud IT Transformation Services, 2022",MSFT
1990,2022-07-22,"Before The Bell: Snap's Dismal Earnings, Amazon's Healthcare Foray, Robinhood Moves 41B Dogecoin Into Single Wallet And Other Top Financial Stories Friday, July 22",MSFT
1991,2022-07-22,Why a social media app is dragging the market lower,MSFT
1992,2022-07-22,"Amazon Wants to Be Your Doctor, Too",MSFT
1993,2022-07-22,Can Markets Close Out July Strong?,MSFT
1994,2022-07-22,Why You Should Be Wary of Wall Street's Upbeat Stock Forecasts,MSFT
1995,2022-07-22,China's video gaming industry insiders remain cautious on licensing prospects,MSFT
1996,2022-07-22,Stocks Mixed As Snap Crashes 33% On Earnings,MSFT
1997,2022-07-22,INTC: 4 Value Stocks That Still Profit During Times of Uncertainty,MSFT
1998,2022-07-22,EU Reports Weaker Manufacturing Data The Day After The ECB Hikes Rates,MSFT
1999,2022-07-22,Wall St Week Ahead Strong dollar looms over U.S. earnings season,MSFT
2000,2022-07-22,Microsoft To Block This Vital MS Office Feature Soon,MSFT
2001,2022-07-22,Omaha Selected as Host Site for Notified Artificial Intelligence Bootcamp - APPLICATIONS NOW OPEN!,MSFT
2002,2022-07-22,"35% of IT Spending Market Growth by Audit Firms to Originate from North America, Data on Market Share, Size, Growth, Global Industry Revenue, Business Demand, Forecast, and Analysis 2021-2025",MSFT
2003,2022-07-22,Portland Selected as Host Site for Notified Artificial Intelligence Bootcamp - APPLICATIONS NOW OPEN!,MSFT
2004,2022-07-22,Disney Wants to Overtake Netflix With This 1 Move,MSFT
2005,2022-07-22,Worried about layoffs and downturns? Recruiters aren't: 'We're still seeing job growth on the whole',MSFT
2006,2022-07-22,"Apple and Microsoft Earnings, or the Fed: What Matters More Next Week?",MSFT
2007,2022-07-22,7-Eleven slashes 880 US jobs in restructuring,MSFT
2008,2022-07-22,The Worldwide In-vehicle Infotainment Industry is Expected to Reach $48.6 Billion by 2030,MSFT
2009,2022-07-22,Why The Trade Desk Stock Rebounded This Week,MSFT
2010,2022-07-22,3 takeaways from the Investing Club's 'Morning Meeting' on Friday,MSFT
2011,2022-07-22,Netflix Stock Stronger Than It Seems Following Q2 Earnings,MSFT
2012,2022-07-22,Analysts Remain Cautious Over SAP Post Q2 Results,MSFT
2013,2022-07-22,Dow Jones Stocks Brace For Huge Earnings Week,MSFT
2014,2022-07-22,"Markets face what could be the most important week of summer with Fed, earnings and economic data",MSFT
2015,2022-07-22,NFLX: Netflix to Partner With Microsoft. Which Makes the Better Investment?,MSFT
2016,2022-07-22,Previewing Big Tech Earnings Ahead of a Huge Week for Wall Street,MSFT
2017,2022-07-22,S&P 500 Trims Weekly Gain Following Better-Than-Feared Earnings Reports,MSFT
2018,2022-07-22,Stock Market Breaks Winning Streak After Data Reveals 'Worrying Deterioration' In Economy,MSFT
2019,2022-07-22,Stock Market Today: Stocks' Momentum Stalls After Shocking Snap Earnings,MSFT
2020,2022-07-22,Trend Micro Maintains Strong Lead in Cloud Workload Security Market,MSFT
2021,2022-07-22,Trend Micro Maintains Strong Lead in Cloud Workload Security Market,MSFT
2022,2022-07-22,"Wall Street closes lower as ad tech, social media stocks drop",MSFT
2023,2022-07-22,Time for Investors to Buy Big Tech Stocks Again?,MSFT
2024,2022-07-22,I Left The Career I Loved - For A Job,MSFT
2025,2022-07-22,2 Reasons Why Netflix Could Face a Tough Q3,MSFT
2026,2022-07-22,Animoca Brands Launches DAO to Develop Metaverse Standards,MSFT
2027,2022-07-22,Is Alphabet  ( GOOGL )  a Buy Heading into Q2 Earnings Announcement?,MSFT
2028,2022-08-04,"Confluent, Inc.  ( CFLT )  Q2 2022 Earnings Call Transcript",MSFT
2029,2022-08-04,Adaptive Biotechnologies Corporation  ( ADPT )  Q2 2022 Earnings Call Transcript,MSFT
2030,2022-08-04,JFrog Ltd.  ( FROG )  Q2 2022 Earnings Call Transcript,MSFT
2031,2022-08-04,"Amplitude, Inc.  ( AMPL )  Q2 2022 Earnings Call Transcript",MSFT
2032,2022-08-04,IT industry seeks participation in consultation process for fresh personal data protection bill | The Financial Express,MSFT
2033,2022-08-04,"With 14.4% CAGR, Contact Center Software Market Worth USD 78.75 Billion by 2029",MSFT
2034,2022-08-04,Ateliere Media Supply Chain Solutions Modernize OTT Workflows and Supercharge Content Libraries in the Cloud at IBC2022,MSFT
2035,2022-08-04,"MediaAgility, Recently Acquired by Persistent, Named as a Niche Player in the 2022 Gartner® Magic Quadrant for Public Cloud IT Transformation Services",MSFT
2036,2022-08-04,"MediaAgility, Recently Acquired by Persistent, Named as a Niche Player in the 2022 Gartner® Magic Quadrant for Public Cloud IT Transformation Services",MSFT
2037,2022-08-04,Personal data protection bill: IT industry seeks part in consultation,MSFT
2038,2022-08-04,Blizzard and NetEase scrap mobile game World of Warcraft due to financing dispute | The Financial Express,MSFT
2039,2022-08-04,"ZeroFox Begins Trading on Nasdaq Under Symbol ""ZFOX""",MSFT
2040,2022-08-04,Is Take-Two Interactive Stock a Buy Now?,MSFT
2041,2022-08-04,3 Robinhood Stocks to Buy Right Now,MSFT
2042,2022-08-04,Perion Network  ( PERI )  Q2 2022 Earnings Call Transcript,MSFT
2043,2022-08-04,1 Big Reason Microsoft Could Catch Amazon in the Cloud,MSFT
2044,2022-08-04,Pariveda Earns the Data Warehouse Migration to Microsoft Azure Advanced Specialization,MSFT
2045,2022-08-04,"It's A Risk-On Rally; Futures Rise Amid Earnings Winners, Losers",MSFT
2046,2022-08-04,Computer Vision Market to Grow at Healthy CAGR as the Potential keep on Unwinding | SkyQuest Technology,MSFT
2047,2022-08-04,"Metaverse Market Investments, Share, Revenue and Profit Detailed Analysis Report to 2030 - MDC Research",MSFT
2048,2022-08-04,"Quisitive Sets Second Quarter 2022 Earnings Call for Thursday, August 18, 2022 at 4:30 p.m. ET",MSFT
2049,2022-08-04,AudioEye and Localogy Help Local Businesses Prioritize Web Accessibility,MSFT
2050,2022-08-04,3 Large-Cap Growth Mutual Funds to Buy for Impressive Returns,MSFT
2051,2022-08-04,"Jobless claims climb again, hovering near 8-month high",MSFT
2052,2022-08-04,Oracle Names WorkForce Software the Cloud HCM ISV Partner of the Year as Winner of the 2021 Oracle Cloud HCM HR Heroes Visionary Award,MSFT
2053,2022-08-04,Oracle Names WorkForce Software the Cloud HCM ISV Partner of the Year as Winner of the 2021 Oracle Cloud HCM HR Heroes Visionary Award,MSFT
2054,2022-08-04,Bridgestone Collaborates with Microsoft to Accelerate Advanced Tire Analytics Integration Across Global Portfolio of Connected Tires and Mobility Solutions,MSFT
2055,2022-08-04,AvePoint EduTech Rebrands to MaivenPoint to Focus on the Future of Learning,MSFT
2056,2022-08-04,AvePoint EduTech Rebrands to MaivenPoint to Focus on the Future of Learning,MSFT
2057,2022-08-04,Varonis Showcases Data-First Security for Salesforce and AWS at Black Hat USA 2022,MSFT
2058,2022-08-04,"Zacks Market Edge Highlights: Apple, ExxonMobil, Twitter, Microsoft, and Activision Blizzard",MSFT
2059,2022-08-04,IP Phones Market To Hit USD 7.35 Billion at 13.7% CAGR by 2030 - Report by Market Research Future  ( MRFR ) ,MSFT
2060,2022-08-04,Stocks Mixed After Jobless Data,MSFT
2061,2022-08-04,Stock Market Lower As Crude Oil Prices Fall Below $90,MSFT
2062,2022-08-04,Sharing His Path to Success,MSFT
2063,2022-08-04,Global Serverless Apps Market to Record ~23% CAGR during 2022-2031; Enterprise Adoption Targeting Serverless Architecture and Fast Expanding IT & Telecommunication Industry to Magnify Market Growth,MSFT
2064,2022-08-04,"Zacks Investment Ideas feature highlights: Apple, Exxon Mobil, and Microsoft",MSFT
2065,2022-08-04,5 Fantastic Actively Managed Fidelity Funds to Buy,MSFT
2066,2022-08-04,One Million Xbox Players Join NARAKA: BLADEPOINT in First Two Weeks of Launch,MSFT
2067,2022-08-04,A guide for companies responding to divisive social issues,MSFT
2068,2022-08-04,One Million Xbox Players Join NARAKA: BLADEPOINT in First Two Weeks of Launch,MSFT
2069,2022-08-04,Georgia fourth-generation farmer rips Bill Gates as largest farmland owner in US: 'Hell yeah I have concerns',MSFT
2070,2022-08-04,This Is the Best Way to Invest in Clean Energy Right Now,MSFT
2071,2022-08-04,Activision Blizzard Banks On A Flurry Of New Content,MSFT
2072,2022-08-04,"Over Rs 2,000 cr of M&As may come under Competition Commission's purview",MSFT
2073,2022-08-04,July jobs report expected to show hiring dwindled as labor market cools off,MSFT
2074,2022-08-04,"Tencent Takes on Microsoft, Sony, Nintendo in Surprising Area",MSFT
2075,2022-08-04,"Enverus Lowers Oil Price Forecast, Rig Count Drops Amid Record Industry Profits",MSFT
2076,2022-08-04,Volpara Health collaborates with Microsoft to accelerate the research and development of software that uses mammograms to identify potential cardiovascular issues,MSFT
2077,2022-08-04,3 Titans With Robust Cloud Computing Segments,MSFT
2078,2022-08-04,Atlassian says customers unlikely to reduce spending as the software maker surpasses revenue expectations,MSFT
2079,2022-08-04,3 takeaways from the Investing Club 'Monthly Meeting' on Thursday,MSFT
2080,2022-08-04,"This Week In XR: Medical Miracles With VR, Gym Class B-Ball Funded, New AR Smartglasses",MSFT
2081,2022-08-05,DataMesh closed a new funding round led by SIG Asia with participations from Singtel Innov8 and Global Brain,MSFT
2082,2022-08-05,"Signify Health, Inc.  ( SGFY )  Q2 2022 Earnings Call Transcript",MSFT
2083,2022-08-05,Scammers prey on fears over the cost of living crisis,MSFT
2084,2022-08-05,Appointment of Ashok Reddy as CEO of KX,MSFT
2085,2022-08-05,Appointment of Ashok Reddy as CEO of KX,MSFT
2086,2022-08-05,Open Text  ( OTEX )  Q4 2022 Earnings Call Transcript,MSFT
2087,2022-08-05,New Relic  ( NEWR )  Q1 2023 Earnings Call Transcript,MSFT
2088,2022-08-05,"Cloudflare, Inc.  ( NET )  Q2 2022 Earnings Call Transcript",MSFT
2089,2022-08-05,"Shift4 Payments, Inc.  ( FOUR )  Q2 2022 Earnings Call Transcript",MSFT
2090,2022-08-05,2 Growth Stocks to Buy and Hold Forever,MSFT
2091,2022-08-05,Warren Buffett's Secret Portfolio Has 95% of Its Assets in These 2 Sectors,MSFT
2092,2022-08-05,Atlassian  ( TEAM )  Q4 2022 Earnings Call Transcript,MSFT
2093,2022-08-05,What Amazon Just Said Could Mean Billions in More Growth,MSFT
2094,2022-08-05,Where Will Alphabet Be in 3 Years?,MSFT
2095,2022-08-05,iPhone Assembler's Shipments Face Scrutiny By Chinese Custom Officials After Executive Met Nancy Pelosi: Report,MSFT
2096,2022-08-05,Is Microsoft Stock a Buy?,MSFT
2097,2022-08-05,Council Post: Smarter Recession Reinvestments: Three Ways To Invest In Future Growth,MSFT
2098,2022-08-05,Balto Selected for Fast Company's Fourth Annual List of the Best Workplaces for Innovators in the United States,MSFT
2099,2022-08-05,How A Manager With $7.5 Billion In Assets Is Hedged For Recession,MSFT
2100,2022-08-05,Yellow and Golden Entertainment have been highlighted as Zacks Bull and Bear of the Day,MSFT
2101,2022-08-05,Revnue Launches Contract Authoring and Negotiation Capabilities to Complete its Powerful Contract Lifecycle Management  ( CLM )  Platform,MSFT
2102,2022-08-05,3 Trillion-Dollar Growth Stocks to Buy Hand Over Fist Right Now,MSFT
2103,2022-08-05,Game on: Advertising reimagined for the gaming world,MSFT
2104,2022-08-05,"This Obscure Stock's 5-Year Return Makes Bitcoin, Ethereum Classic, Tesla, Apple, Microsoft, Amazon, Ford And Starbucks Look Forgettable",MSFT
2105,2022-08-05,Who else is capable of creating the Metaverse? | The Financial Express,MSFT
2106,2022-08-05,Stocks Slide On Strong Jobs Report,MSFT
2107,2022-08-05,"US economy adds 528,000 jobs in July, blowing past expectations",MSFT
2108,2022-08-05,MSFT: 3 Active Stocks on Wall Street to Buy Right Now,MSFT
2109,2022-08-05,SPY: 4 Big Reasons Why the Bear Rally Is Nearing an End…,MSFT
2110,2022-08-05,Tech Support Fraud Targets Seniors,MSFT
2111,2022-08-05,"AI Solutions Bridging The ""Great Cultural Divide"": What's Next For Investors?",MSFT
2112,2022-08-05,"Are Alphabet, Apple And Microsoft Value Stocks?",MSFT
2113,2022-08-05,"If You Invested $100 In Bitcoin, Ethereum, Apple, Microsoft, Tesla And AMC In March 2020, Here's How Much You'd Have Now",MSFT
2114,2022-08-05,"Growth Stocks Have Rallied. Don't Go Too Nuts for Them, UBS Says.",MSFT
2115,2022-08-05,"New to The Street TV / Newsmax TV Announces its Eight Corporate Interviews, Episode #372, Airing Sunday, August 7, 2022, 10-11 AM ET",MSFT
2116,2022-08-05,"Falling GDP And Missed Earnings Expectations From Alphabet, Microsoft And Meta: AI Newsletter - August 5th",MSFT
2117,2022-08-05,IPO Stock Of The Week Offers Buy Point After Surging 100%,MSFT
2118,2022-08-05,July jobs report 'scorcher' raises odds of another super-sized Fed rate hike,MSFT
2119,2022-08-05,The Best Mutual Funds Bet Big On AAPL Stock - And These Other Names,MSFT
2120,2022-08-05,Best Stocks To Buy Right Now? 4 Consumer Stocks In Focus,MSFT
2121,2022-08-05,Integral Ad Science Holding Corp.  ( IAS )  Q2 2022 Earnings Call Transcript,MSFT
2122,2022-08-05,Oracle lays off hundreds of employees,MSFT
2123,2022-08-05,"Cross-cultural Training Market: 31% of Growth to Originate from North America, Workshop Segment to be Significant for Revenue Generation- Technavio",MSFT
2124,2022-08-05,"Investing Action Plan: Disney, Fuel Cells, Coinbase Report",MSFT
2125,2022-08-06,Digital transformation - need or luxury? | The Financial Express,MSFT
2126,2022-08-06,Prediction: These Will Be the 10 Largest Stocks by 2030,MSFT
2127,2022-08-06,Health Catalyst Inc  ( HCAT )  Q2 2022 Earnings Call Transcript,MSFT
2128,2022-08-06,3 Reasons I'm Getting More Bullish About Stocks,MSFT
2129,2022-08-06,Will Take-Two Disappoint Investors on Monday?,MSFT
2130,2022-08-06,3 No-Brainer Stocks You'll Regret Not Buying After Earnings,MSFT
2131,2022-08-06,3 Dividend-Paying Tech Stocks to Buy in August,MSFT
2132,2022-08-06,"Down 53%, Here's A Fast-Growing Software Stock That Even Warren Buffett Owns",MSFT
2133,2022-08-06,How To Tap This Rebound For 7% Dividends,MSFT
2134,2022-08-06,"Snap's Struggles Set It Apart, and Streaming ""Coopetition""",MSFT
2135,2022-08-06,Bill Gates Called Out By Farmer For Buying Up US Farmland: 'I Don't Want Him To Control A Single Acre',MSFT
2136,2022-08-06,"A $1,000 Invested In SPY Now Will Be Worth This Much If It Hits Year-End Price Target: How Returns Compare Vs. Big Techs",MSFT
2137,2022-08-07,"This Hydrogen Company's 5-Year Return Makes Starbucks, Ford, Microsoft, Apple, Disney, Netflix And Amazon Look Trivial",MSFT
2138,2022-08-07,"NEP has holistic approach to teaching and learning, says Subhash Sarkar at NIT-Delhi convocation | The Financial Express",MSFT
2139,2022-08-07,Netflix is not in deep trouble. It's becoming a media company,MSFT
2140,2022-08-07,"75 years of Independence: Looking back, looking forward on how the Internet Explorer paved the way for Google Chrome | The Financial Express",MSFT
2141,2022-08-07,3 Things to Watch in the Stock Market This Week,MSFT
2142,2022-08-07,Crypto as key to metaverse; its future | The Financial Express,MSFT
2143,2022-08-07,"1 Semiconductor Stock With 104% Upside, According to Wall Street",MSFT
2144,2022-08-07,3 Top Cloud Stocks to Buy in August,MSFT
2145,2022-08-07,3 Stocks That Could Help You Retire a Millionaire,MSFT
2146,2022-08-07,The 1 Reason Amazon May Not Be a Buy Right Now,MSFT
2147,2022-08-07,"Don't read vacation emails, keep your return date a secret and other tips for hacking your PTO",MSFT
2148,2022-08-07,3 Stocks You Should Get to Know as Our Interns Say Goodbye,MSFT
2149,2022-08-07,Bill Gates Underlines Urgency Of Passing Climate-Clean Energy Bill In NYT Op-Ed: 'We Can't Afford To Miss It',MSFT
2150,2022-08-07,The 7 Best Fidelity Funds for Retirees,MSFT
2151,2022-08-08,Video game giants had a miserable second quarter as the pandemic gaming boom hits a wall,MSFT
2152,2022-08-08,4 Stocks Warren Buffett Can't Stop Buying,MSFT
2153,2022-08-08,"OPPO 'Elevate' sees 2-times growth, sharpens focus on Indian startups",MSFT
2154,2022-08-08,"As Apple And Other Big Techs Move Toward Disrupting Healthcare, Munster Weighs In On The Opportunity",MSFT
2155,2022-08-08,"Why Amazon's ""dead grandma"" Alexa is just the beginning for voice cloning",MSFT
2156,2022-08-08,Cyber Acoustics Solves Technology Pain Points for Schools with Complete Line of EdTech that Keeps the Focus on Learning,MSFT
2157,2022-08-08,Gov. DeSantis fights leftist corporations' attempts to use ESG to control how people live,MSFT
2158,2022-08-08,3 Reasons You Should Own Individual Stocks Over ETFs,MSFT
2159,2022-08-08,SIGGRAPH 2022 Presents its Lineup of Featured Speakers,MSFT
2160,2022-08-08,Evolution Championship Series  ( EVO )  Makes In-Person Return in Las Vegas...Without the Plastic Water Bottles,MSFT
2161,2022-08-08,"New York, New York - Alpha Variance Solutions, LLC Announces the Registration of our GmbH in Düsseldorf, Germany",MSFT
2162,2022-08-08,Mimi Carsley Joins Jack Henry & Associates as Chief Financial Officer,MSFT
2163,2022-08-08,DeepIntent Names Amit Chaturvedi as Chief Operating Officer,MSFT
2164,2022-08-08,"Futures Rise As Senate Passes Climate, Healthcare And Tax Bill",MSFT
2165,2022-08-08,"Healthcare in Metaverse Market Projected to be Worth USD 5,373 Million by 2030 at a 48.3% CAGR - Report by Market Research Future  ( MRFR ) ",MSFT
2166,2022-08-08,Clearwater Paper and Logitech International have been highlighted as Zacks Bull and Bear of the Day,MSFT
2167,2022-08-08,Stock Market Sayings Often Have Kernel Of Truth,MSFT
2168,2022-08-08,"Tech Earnings 'Major Victory' For Bulls, Wedbush Analyst Says: 3 Names He Recommends Buying",MSFT
2169,2022-08-08,Public Cloud Market: Top 3 Players Catering to 65% of the Global Demand for Public Cloud | SkyQuest Technology,MSFT
2170,2022-08-08,MSFT: 1 Big Tech Stock to Buy as It Looks to Rebound,MSFT
2171,2022-08-08,"New to The Street TV Announces its Fox Business Network Show, Four Corporate Interviews, Airing Tonight, Monday, August 8, 2022, 10:30 PM PT",MSFT
2172,2022-08-08,"Global Distributed Cloud Market is Predicted to Grow at a CAGR of ~9% During 2022-2031; Increasing Adoption of Cloud Services, Rising Penetration of Smart Devices and Internet to Accelerate the Growth - Research Nester",MSFT
2173,2022-08-08,Global Business Intelligence Market: 49% Businesses are Looking to Expand Business Intelligence Application,MSFT
2174,2022-08-08,Looking At Microsoft's Recent Whale Trades,MSFT
2175,2022-08-08,Retail Banking IT Spending Market to record USD 15.69 Bn growth -- Driven by the growing need for greater customer satisfaction,MSFT
2176,2022-08-08,"The best sales to shop today: Outdoor Voices, Dermstore, Logitech POP and more",MSFT
2177,2022-08-08,What To Expect From The Markets In A Recession,MSFT
2178,2022-08-08,Nvidia warns of lower second-quarter revenue on gaming weakness | The Financial Express,MSFT
2179,2022-08-08,"Stock Market Today: Dow Jones, S&P 500 Rally; Nvidia Falls Following Revenue Warning",MSFT
2180,2022-08-08,AI in Marketing Market To Surpass USD 48.8 Billion by 2030 Growing at a CAGR of 28.6% - Report by Market Research Future  ( MRFR ) ,MSFT
2181,2022-08-08,"A2P Messaging Market to Hit $96.73 Billion by 2030: Grand View Research, Inc.",MSFT
2182,2022-08-08,1 Big Catalyst Is Driving Arista Networks Stock -- Is It Still a Buy?,MSFT
2183,2022-08-08,Why AMTD Idea Group Is Tumbling Again Today,MSFT
2184,2022-08-08,3Cloud Recognized by ChannelE2E and Channel Futures as Top Managed Services Provider,MSFT
2185,2022-08-08,Palantir Technologies Inc.  ( PLTR )  Q2 2022 Earnings Call Transcript,MSFT
2186,2022-08-08,"Gaming Market Size Worth $504.29 Billion by 2030: Grand View Research, Inc.",MSFT
2187,2022-08-08,Living in Wine Country: Five Regions Beyond Napa Valley and Sonoma County,MSFT
2188,2022-08-08,Bitcoin 'Maximalist' Saylor Makes Crypto His Only Job,MSFT
2189,2022-08-08,Spirit Earnings Due As Street Looks Beyond Labor Day,MSFT
2190,2022-08-08,Dow Jones Dips; Tesla Up After Elon Musk Issues This Twitter Challenge; AMC Stock Rockets,MSFT
2191,2022-08-08,Can tech reshape the Pentagon?,MSFT
2192,2022-08-08,"Video Game Publisher Take-Two Misses Targets, Guides Lower",MSFT
2193,2022-08-08,Qualys Announces Second Quarter 2022 Financial Results,MSFT
2194,2022-08-08,"Top Research Reports for T-Mobile, NextEra Energy & AMD",MSFT
2195,2022-08-08,Which Stocks To Buy Now? 3 Tech Stocks To Know,MSFT
2196,2022-08-08,Do you have 'exceptional sleeping ability?' Casper would like you to test its mattresses,MSFT
2197,2022-08-08,Dow Jones Futures: Stock Market Rally Faces Key Inflation Report,MSFT
2198,2022-08-08,Why Magnite Stock Lost 14% in July,MSFT
2199,2022-08-09,Tornado Cash's accounts disabled on US sanctions on crypto mixers,MSFT
2200,2022-08-09,"Meta's AI chatbot repeats conspiracies, says Trump will always be president",MSFT
2201,2022-08-09,Bill Gates Reacts To Polio Virus Detection In New York Sewers: 'Remains A Threat Until We End It',MSFT
2202,2022-08-09,Investors divided over how long Big Tech rally will last,MSFT
2203,2022-08-09,"After 'substantial' new hiring cuts, Snapchat planning to sack workers",MSFT
2204,2022-08-09,Barclays deploys Microsoft Teams globally as its preferred collaboration platform to enable better connectivity for its employees worldwide,MSFT
2205,2022-08-09,Barclays deploys Microsoft Teams globally as its preferred collaboration platform to enable better connectivity for its employees worldwide,MSFT
2206,2022-08-09,"PubMatic, Inc.  ( PUBM )  Q2 2022 Earnings Call Transcript",MSFT
2207,2022-08-09,"Wary of a PLA attack, foreign firms in Taiwan draw up exit plans",MSFT
2208,2022-08-09,Why should Indian consumers be given the Right to Repair? | The Financial Express,MSFT
2209,2022-08-09,Trend Micro Reports Positive Q2 2022 Growth Amidst Economic Headwinds,MSFT
2210,2022-08-09,How Margrethe Vestager got the upper hand over Big Tech,MSFT
2211,2022-08-09,"How game designer Luis Antonio created the indie hit 'Twelve Minutes,' the most novel game in years",MSFT
2212,2022-08-09,How Microsoft VP Tom Burt protects individuals and governments from cyberattacks,MSFT
2213,2022-08-09,Microsoft onboards ONDC to launch shopping app for Indian consumers,MSFT
2214,2022-08-09,Did You Miss What Microsoft Had to Say?,MSFT
2215,2022-08-09,Twilio Falls Prey To Hackers: Report,MSFT
2216,2022-08-09,"With 7.3% CAGR, Project Portfolio Management Market Size worth USD 7.01 Billion in 2029",MSFT
2217,2022-08-09,Aalto University Foundation selects Innofactor as a partner for data warehousing services,MSFT
2218,2022-08-09,Investors Like the News From These Companies,MSFT
2219,2022-08-09,"Veteran Game Developer, Ric Neil, Joins Streamline Studios as Managing Director for New US Development Hub",MSFT
2220,2022-08-09,"Veteran Game Developer, Ric Neil, Joins Streamline Studios as Managing Director for New US Development Hub",MSFT
2221,2022-08-09,"Global Customer Analytics Market Expected to Generate a Revenue of $32,521.6 Million, Growing at a CAGR of 21.9% over the Analysis Period 2019-2026 | Divulge by Research Dive",MSFT
2222,2022-08-09,"The Zacks Analyst Blog Highlights T-Mobile US, NextEra Energy, Advanced Micro Devices, The Boeing, and Johnson Controls International",MSFT
2223,2022-08-09,Sharp Launches the Synappx Collaboration Hub to Facilitate Hybrid Meetings,MSFT
2224,2022-08-09,Sharp Launches the Synappx Collaboration Hub to Facilitate Hybrid Meetings,MSFT
2225,2022-08-09,Stocks Fall As Inflation Report Looms; Covid Vaccine Maker Crashes,MSFT
2226,2022-08-09,BlackLine CEO Marc Huffman Named a Judge for 2022 Forbes Cloud 100,MSFT
2227,2022-08-09,"3 ""Cash Loaded"" Funds Almost All Investors Miss  ( Yields Up To 8% ) ",MSFT
2228,2022-08-19,"Tech stocks lead Wall Street lower, breaking winning streak",MSFT
2229,2022-08-19,"Stocks fall broadly, S&P 500 set to break winning streak",MSFT
2230,2022-08-19,Tredence bets big on $30 Billion Data Migration and Modernization Market,MSFT
2231,2022-08-19,Prince William charity invests in bank tied to fossil fuels,MSFT
2232,2022-08-19,Prince William charity invests in bank tied to fossil fuels,MSFT
2233,2022-08-19,"Stocks fall broadly, S&P 500 set to break winning streak",MSFT
2234,2022-08-19,"Zacks Value Investor Highlights: Chevron, Occidental Petroleum, Apple, Activision Blizzard and Amazon",MSFT
2235,2022-08-19,Want a Green Portfolio? Buy These 3 ESG Growth Stocks,MSFT
2236,2022-08-19,These Are the 16 Stocks Warren Buffett Has Bought in 2022,MSFT
2237,2022-08-19,Nasdaq Bear Market: 3 Top Stocks Billionaires Can't Stop Buying,MSFT
2238,2022-08-19,National Instruments  ( NASDAQ:NATI )  Stock Rating Lowered by StockNews.com,MSFT
2239,2022-08-19,Encrypted messaging and collaboration startup Wire just raised $24 million. Check out the redacted 6-slide pitch deck it used to raise the funds.,MSFT
2240,2022-08-19,"BlackRock, blue chips slammed with 401 ( k )  suit",MSFT
2241,2022-08-19,Salesforce  ( CRM )  to Report Q2 Earnings: What's in the Offing?,MSFT
2242,2022-08-19,Can an Activist Investor Unlock Big Gains for This Stock?,MSFT
2243,2022-08-19,"Predictive Maintenance in Manufacturing Market Will Revenue to Cross USD 21330 million in 2022 to 2028 Research by Business Opportunities, Top Companies, Market-specific challenges, Statistics, new opportunities planning",MSFT
2244,2022-08-19,Back-to-school supply deals: A list of sales in 4 big-ticket categories,MSFT
2245,2022-08-19,How this bear-market rally has been textbook,MSFT
